AFG,AGO,ALB,ARG,AUS,AUT,BDI,BEL,BEN,BFA,BGR,BHR,BHS,BMU,BOL,BRA,BRB,BRN,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COG,COL,COM,CRI,CUB,CYP,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ESP,ETH,FIN,FJI,FRA,GAB,GBR,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HKG,HND,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KEN,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LKA,MAR,MDG,MEX,MLI,MLT,MMR,MNG,MOZ,MRT,MUS,NCL,NER,NGA,NIC,NLD,NOR,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRK,PRT,PRY,QAT,RUS,SDN,SEN,SGP,SLE,SLV,SOM,SUR,SWE,SYR,TCD,TGO,THA,TTO,TUN,TUR,TWN,UGA,URY,USA,VEN,VNM,VUT,WSM,YEM,ZAF
6123.391324443417,5798.347838333861,1875.159798396492,10055.902341217456,17016.018989082313,1628.7105714478105,5852.651261422466,1299.5810355990395,3620.900163261956,3096.5671609015844,2285.16228088308,5119.327892036396,6971.142016133614,5504.582818417694,9109.861421035172,7696.928090990704,6248.022228633793,11942.138651387306,4450.802753132815,6357.971548063298,1089.9632355697229,10716.510235298152,9559.116310173784,3768.3038503020384,4058.658682720136,5209.33330650886,8044.562568815811,7509.839795696941,8554.205136857749,7367.798712837214,3197.346454609808,1550.9402407067653,5498.182778634811,2016.9698843652864,6760.68724101708,697.6898502801793,8968.383169519797,3245.43590774464,125.35097381508986,5344.070259466699,2988.470660524621,17535.11959777967,817.1056656090632,4649.209691882895,1369.0979780534392,3737.594488071136,3473.23634149822,3190.5389187040005,3324.7080019856603,4334.321900846418,2241.471732716993,8783.145531575497,6604.921455790331,10497.10462121842,8495.752140668226,6961.253245379666,1899.032451369258,12125.579254679247,7605.157297687032,1476.1404223738043,4741.17750293535,4236.249285963037,2958.4959513887725,3467.520023336798,1219.244736907675,7396.052083202865,3557.575771853013,10671.16761484476,6127.349906109001,10594.617104420608,10087.70395710303,4727.467004967322,10057.477759336418,3438.3995738307926,3803.637200116929,1850.1760814547529,8876.310812757061,768.6356540910617,8395.967405766829,9131.7994651446,2997.916893696656,1555.070145965411,9455.70766544236,7964.653745897061,7836.429509315364,2614.9860997012306,9163.408475877895,17743.85753519254,2997.663519883202,3658.237895041874,8567.331887822524,1446.7375542347336,2397.240302633114,19511.563537710048,5895.296234248799,6650.209996339167,8288.874038642665,9456.368760701836,11771.621393441206,15324.808477076593,2110.16499311946,9784.839210647506,565.1548262052567,9161.286020079358,5245.426945376301,3901.270897811388,4411.004157191651,3086.36522231412,11326.67293825874,3614.252777064885,8719.879132888342,6255.193596831946,6437.192973177087,2426.6587071297995,3520.1313936793867,3713.536196681803,3663.788431404872,10134.145085860368,6589.7698736317,1204.40328253262,2888.4770264780027,10802.21015310472,5646.424869207152,9892.918394986402,7176.145940322933,7149.461902971429,10578.45940191581,17306.84445526049,16901.629409105946,5377.333796241087,8270.087897513096
4098.691289594842,3496.072699955794,4000.245874435831,11449.233442503077,12013.785567847506,4832.288253776449,1732.4283725650496,5594.236658850955,4031.608257893167,4493.150095686279,3955.104392147585,2237.062676316776,12135.202666926709,10711.314580071205,11875.681005563229,9669.017854145866,10685.27983045646,8372.830395162848,2288.1430638509087,11661.829445936022,5118.932009253556,12421.939167562989,8313.525465908055,4811.58717773729,3045.2009142429883,3113.310681362662,12484.382750950144,2415.444672727487,13363.987220160812,12474.13857588275,2903.1400477307666,5369.237609722663,518.7698998794267,5697.200301488231,11636.954699818209,4649.224002720742,13144.320101641506,2424.6350862859117,5344.07029578203,75.28683918971251,5877.770501334114,15543.728400309525,5350.322288846609,3362.459639241573,6008.186827016847,4372.318963642389,5652.344089671567,6030.187647948621,5944.436474547026,3339.85533150395,3566.2300453791763,13856.850910622588,10655.376511791346,8112.810458311881,13529.663295292828,11873.308810484375,4612.0680276358735,7818.5312631396755,4298.987971006249,6353.923354870999,3093.2664853262645,2736.973460616296,7680.7366511174,2548.275531509336,4516.627681508873,12358.261112583554,2522.753698045643,10172.499067171771,1186.3757545639735,7178.107333960467,9272.013187063632,2403.567172954241,7038.684361674683,2740.0984968250605,5430.265106266081,3453.802404300194,4547.293860878183,5381.31631856216,3290.714143222488,14422.947059374386,5026.559995458643,3847.5259909655138,6252.635948857679,7512.6465389805635,3304.364255775188,5861.898832199598,3870.401296870881,14249.886958930818,3697.246824625076,3640.611759860808,13496.423676123506,5649.559275801519,6181.487361155385,14494.42994643088,2474.168493918836,3931.4911501576,12974.40752557696,12964.63916929972,9009.745426960344,12132.059403261454,5039.493914177752,9152.891312306769,5810.273990932666,11041.591382552162,2211.969274086592,5323.097853020098,951.5114630458896,6088.1894973392,7245.367961842093,5656.143767896605,13742.49181313839,931.4271457047408,9988.416056305065,5840.081634875112,2854.6912846794403,2481.742048227705,4158.637507140329,6734.567734560653,10935.877094308558,4135.637345652091,3429.918981725013,8797.445433328072,1177.5097640621912,11065.22387884493,12585.49501916564,11618.548690478225,7403.00991624432,14462.779319673746,16646.321121687783,822.4973799724698,4433.553536353157
4236.5224951837135,7952.925152744832,2244.5770250795704,12961.21256192687,14815.121254433056,1583.7672962298325,7188.772624954393,1697.4528711389185,6225.572946797707,5873.728903156632,2044.261081338448,4347.893082142789,8191.534333137422,6880.797051541511,11743.816233670244,10671.332110559735,8441.040604405804,9541.059209894209,6273.8403889988285,6526.282690653388,1909.2235787844631,13494.366900494564,6682.887009774905,6600.894932562343,6235.242268834962,7318.937653947732,9947.062374234712,8300.167868895685,10029.623667058064,8629.072863785206,2970.742127258537,1398.0355583187425,5719.05217335262,973.8976868537242,8454.496390084882,3179.1580211630107,10918.042499568894,3483.743366148188,2988.4705923857537,5877.770701464158,66.90471265897845,14771.797596240467,2123.760896167905,6930.487852236368,1841.692895847936,6449.596443629,6486.439179301548,6253.061141869503,6376.473215209214,6633.64380716256,2528.79535778115,9880.497165368666,8997.782559132238,7815.32272173186,9698.296518083596,8578.362040106545,1569.9635558991304,10126.508643450332,5867.411544917513,2086.685230359616,3490.649953804422,3385.9570284031797,2331.4924070601637,3320.9825710899986,2215.248759955954,8876.954504225972,3347.679872278233,7670.142207392827,7033.023413316048,8311.017522728847,7115.332869885466,3941.766175806513,7669.981122558557,3132.5536798009407,6764.031828720894,3299.855385266186,7487.442605168465,3803.997244515956,9158.883055853388,9580.791817996998,5924.263184804183,2901.609739723596,7254.159707278522,5055.788345282901,9159.536189854458,5699.030803133492,9520.819391654386,14746.095476316828,5468.443358775436,6106.6672785833325,9900.944757115338,1556.5869503128492,856.1309765618845,16834.707776951855,4919.819409142976,4898.414157089553,9937.35096864206,11714.318201287444,9072.118307176865,12428.074798265108,1070.600405437372,6806.63875745606,3364.830139174243,12040.601190979614,4469.746866847844,1007.3345975391744,5193.504326432754,6156.22061457763,9304.125884706224,6620.466754518117,9903.51389014974,6598.057105447999,8893.268601643245,525.1762256055854,3030.161350797901,5594.74902965853,6310.563942508056,7915.064130389785,8795.73999018324,2980.290743871009,2449.7424384461647,7986.899133026475,6759.737179718704,12850.11568600595,7544.282294922337,9174.701714503884,8181.65203238039,14321.822616906964,14590.379047735709,5423.557612200464,10034.043319374496
12938.153496128114,16505.29026552304,16719.376897206526,11580.671085329794,3570.841342740364,16343.466186450523,15861.92610855015,16317.0395817451,18819.98765788289,19384.15851894936,16286.513322687151,14589.019087857496,12249.96088574484,13575.40824304868,11985.89402221724,13764.34043808417,13828.96322116693,7416.213037677406,17402.264930313097,11662.24543361757,16670.18030981254,10732.044514451509,8773.240134759344,18677.89866476018,18046.49444797598,17026.96429580831,12001.269461045753,14042.130960748947,11152.425882399286,11944.495728904792,16080.203549806014,16155.786800674108,15162.663749545438,15663.85616986872,12858.533782640645,17936.18132911236,11270.841067226052,16437.951654969394,17535.11949460235,15543.72881100917,14771.79795078249,28.745119844994026,16780.15498663562,17656.501744611658,16165.021188567192,18748.74647518641,18539.148114577085,18392.80134300271,18413.85996979284,17950.466731817243,16681.416497486778,10621.922101614313,13801.019344708951,8286.912692274438,10955.728472309773,12618.359610242764,16231.467363688273,7687.02500172643,11838.805609072013,16082.346184005642,14446.293677392823,15094.67119154456,14651.68246089528,16035.212644290994,16962.851530241867,12128.949739920365,15945.864527071652,7339.473137065723,15268.883882771974,8736.97301211522,8074.219408972365,14838.68999816185,9073.52541044188,15922.934197290077,18442.987044387934,17633.30132208747,11123.789781179898,18202.65672679277,13250.632919086956,9802.571793273,19230.97964636075,17465.83267389216,9823.850690734023,10231.524258278514,14110.82907102077,18632.748158718656,12299.28804480906,1327.7376949968243,19157.261534615805,18636.37758308654,11010.847510102798,16172.279470324858,15192.576016007364,2394.197008579234,13870.023075206258,12632.836174083724,11538.638274015262,11194.842583532847,7098.362807673381,3548.6934755215857,15820.48215124903,8341.138841687485,17540.510862064868,12362.616048531208,14498.80181984775,13840.884778472178,16382.799827082345,18369.932658242808,8411.442772380846,18458.208832371536,10750.107318399178,14701.684290903397,14070.459890670105,15248.492552032718,15746.668386872709,17954.49654713915,18806.57111860787,9214.964899780074,13567.092352425774,17693.702519175375,15980.747970044642,7780.08040464219,15834.331189827775,11860.31400889589,10905.512476656111,12876.200033337283,8610.145009028809,1093.935577517929,1149.8982124843412,15090.879184434296,13964.540696104264
5489.887996430355,6363.599747016407,1461.3212189687522,10921.862767982911,16464.895283566362,920.6031101221016,6138.026569912897,378.6807517157763,4317.890709813545,3863.861348366656,1769.565534406026,4733.108784772112,7291.0482783768975,5835.872590103928,9900.38848072446,8584.97821350956,6877.665416769691,11241.109765314748,4860.9178220807935,6326.6450735499375,405.9947310501616,11550.628891928038,8716.882017122858,4571.324053429326,4587.78823586709,5746.041803374299,8604.242223571695,7667.248175433436,8989.25552804291,7711.314365334632,2830.6264584744654,682.0840640080353,5413.912592195498,1150.821883514106,7231.396508831794,1158.2918340786766,9555.572849927625,3025.106737593635,817.1056648544062,5350.322511293205,2123.7609369523348,16780.15512214571,161.4057517404433,5237.392807255359,598.5457263093062,4484.769166601269,4367.303996367119,4119.868749102326,4244.364286101304,4921.799083109012,1891.2539538583585,9105.489498306424,7305.741224228032,9707.476866904972,8844.657462841507,7410.693861160995,1233.9661876717482,11547.4786499078,7038.912947840746,948.9663866444876,4213.445155344803,3783.2100914415537,2435.512023955048,3151.1311572681525,712.8496983380998,7810.14115253704,3230.7403791761994,9796.539593544485,6280.707869121431,9916.623569256835,9220.220182821831,4319.098442554815,9346.192785485957,3073.041045304218,4668.8012657047175,1916.673541955988,8425.774911123379,1663.4167510701482,8567.520508308864,9264.167221163843,3841.125173439457,1488.9682532625352,8790.106289628999,7112.462949754697,8168.430545036054,3566.4948783512814,9230.555835425055,16867.973797187726,3619.4644028105513,4287.720097283888,8958.549846780877,556.2308294713085,1544.384485250116,18890.9787870173,5485.059383177892,6063.084998322129,8773.132579071293,10140.631581537293,10981.638028163345,14481.937872056396,1318.093348455097,8916.05567308711,1289.051359032308,10020.2591756132,4863.478241906448,3049.66623097761,4456.918637041716,4023.33576814405,10731.82370685532,4503.995801404824,9067.625917279527,6236.151570319361,7159.696495260934,1550.526671701646,3111.831098748288,4116.209567820196,4380.540360559916,9470.205290970614,7228.170613364415,1270.4220263728714,2413.325093198472,9976.810723563538,5851.3051490954285,10771.853466590292,7227.042664449751,7736.3468904674355,9869.467151176888,16440.019636432633,16332.267136905455,5235.171284176016,8750.608292296354
7160.384438443324,1118.9737473689872,4694.759874437953,8207.468493243452,13945.952734902465,5367.77984495128,2201.913080046484,5694.659500558081,1198.0062380649836,1908.7429815599287,4995.431257605014,5239.729597537807,9764.614472024306,8586.247676640969,8510.336294386916,6317.450046425392,7808.083223621659,11642.680476582822,1075.3342725161913,10401.152992530477,5246.011659757478,9180.031684081609,11516.923106381026,1748.802686954596,586.3243113119303,625.1593950987342,9444.765358273173,3941.97182590838,10471.022767969976,9979.575993213508,4594.136046195242,5724.206188617975,3880.6203868259536,6219.955776561569,8973.829698044423,4076.639400844167,9947.116286619475,4031.894525686134,4649.209737692095,3362.4596144816646,6930.488067700273,17656.501538143173,5237.392869264177,62.288441062088296,5946.878926486486,1369.237866583942,2729.674544938867,3263.9599909709905,3108.531930910496,274.2162192707816,4493.607526030769,11166.223201353489,7592.232597077884,11470.921592481927,10827.302955232395,9218.06018056162,5351.864150391582,10901.311132218176,7650.585580576937,6121.560756959403,5791.781302736425,5210.940561928817,7608.292175397006,4430.658970727435,4751.503001059155,9701.01285712351,4485.554617215142,13313.771105901402,3004.005926657154,10517.08173457917,12436.824684757175,5189.23401240692,10403.43161751964,4624.032873216804,2355.634365575201,3641.761616058214,7826.559405251131,4134.328897371669,4611.213394804871,12191.560498918036,2390.536043198014,4029.5927928984433,9615.305090110916,10439.514362790393,3612.0744552834026,3375.641575351396,5632.865008821818,16482.49847039021,1688.887156903636,1010.580573134082,10690.054053935946,5823.661263746964,6734.303115312549,15345.596799565004,5730.229557024327,7181.818488097614,10029.6721356901,9633.663863285416,12364.445600164565,15184.366020235231,5836.883471667282,12261.713388684568,4788.832436084658,7707.060834899416,5273.230437603107,7118.942492781944,2906.194905796136,3375.613995305036,10443.293782885396,2672.2177397281494,11004.75624814726,3907.813667441448,7251.466050004685,6569.357996605645,4813.535703410072,1427.492381885408,1252.6194179299162,10083.549658683838,7983.036481551507,4004.025222714335,4946.607369902119,12141.317703768796,2488.7456826368293,7844.945368492892,10956.629330054193,8664.995100384027,10746.946633962174,16953.420039663208,18468.625898671013,4120.991589699832,3694.287137909098
5689.183245764259,7080.327752630243,2027.7766307587397,11128.221559561993,16563.958279021303,1267.390806196065,6859.581004283194,399.5527408117737,4988.778667852522,4492.331467925857,2224.211697711556,5184.312391454682,6888.6457800784665,5465.0880937736,9944.56080580318,8837.089252852882,6742.759737920008,11292.573157531133,5592.345427072818,5734.131885822397,872.8980467692676,11669.407421386944,8513.195888600287,5177.685639409502,5309.4705926568895,6466.306072419313,8379.1999727345,8356.755510770763,8651.7453311524,7320.318541806008,3345.582433056601,752.6899964291704,6034.191056584634,909.7172673664668,6944.892782929382,1874.84506816736,9347.104686666096,3624.71037828771,1369.0979611041223,6008.18667911009,1841.69289968172,16165.021174722382,598.5457178056221,5946.878781582827,86.15405314351783,5130.037028752737,4870.390909690781,4555.970390472618,4700.541273493691,5631.133646718082,2466.702973974004,8683.051390644476,7244.366722230198,9631.085514352955,8443.740228520372,7104.191096278998,1569.664007131115,11742.239340036069,7292.989617172347,395.00878881373393,4556.251734153201,4202.572643788115,1723.648821417366,3689.232622079896,1399.1296769661506,7470.236257711012,3759.452184799157,9431.939740819036,6976.804867460442,10011.458149782186,8928.76164828302,4761.220839132939,9401.407489280891,3580.304974960108,5211.615962019089,2653.4696980446647,8775.625273606456,2146.710585139385,9256.7824038071,8726.294411866584,4409.948741616217,2219.4677754608338,8911.61885666156,6894.454840291764,8890.104063502204,3999.489040544837,9882.946117016416,16447.71646475128,4312.60766737961,4983.4969010214845,8587.395293428728,436.02081409611486,1077.4879180130013,18515.84701923363,5904.235106019095,6303.613850772817,8478.56230269467,10034.150058495206,10896.488717382534,14251.537847928928,1406.6446345631516,8614.632273216337,1583.748887820855,10204.653544844108,5315.588741118436,2972.2704779946466,5135.56100627325,4444.297812786459,10917.208330309337,5012.4718216647125,8663.41696615531,6876.530954870111,7139.997595142591,1255.9612961378075,3585.134383295297,4849.836108366338,5041.842141233325,9587.121035094266,7097.980089905155,2040.647098637577,2874.079146799762,9822.44612458717,6560.982852507842,11021.587169111675,6655.415296312784,7547.580879036253,9922.31790755906,15963.906650055078,15636.27653805907,5830.52544209583,9476.755513368244
7678.898217857411,2394.138907174119,4368.601418177203,7690.25010919231,15291.746681049,4859.473327335125,3536.0398627306035,4967.718753118024,387.0430634536346,614.2051477916451,4761.085294171133,5856.486010448692,8386.682977617484,7200.836134783855,7635.166904878892,5532.32452975939,6493.570242313543,12742.534746700469,2115.8648674167525,9049.670179048717,4587.746546722216,8612.74929158496,11990.910088334958,443.8135655187348,1345.3178261246292,2012.0416072018695,8199.749907969921,5315.638958739654,9180.992107798187,8612.02198258252,4714.5039958164325,5093.783542861903,4846.289297208997,5598.774079934975,7622.583031090461,3316.2768159231327,8787.673581254567,4242.694564320507,3737.594503860968,4372.318885312983,6449.59636722579,18748.745958363343,4484.769152392601,1369.2378400952225,5130.03688002083,58.02221015758167,1359.3462301604277,1883.7436601797056,1737.6582496628364,1185.8634886644863,4309.215502475104,9836.16863149964,6344.494305076701,12251.051972817766,9496.647565450314,7867.258469996907,4931.977377367714,12138.07849302406,8478.518360468033,5224.729858915984,6190.31206012835,5565.559196289781,6651.013978307641,4664.311665513967,4219.618899420653,8353.823071116347,4741.374490772251,13622.99449837216,4276.565162222735,11517.195901061928,12819.077385202969,5697.671685576524,11296.447532833396,4819.789060363666,1065.65101474911,3331.4185231340075,8917.579547355292,3080.7760274596494,5999.42045725991,10821.594509598352,1025.1240350248854,3624.97724948576,10515.975932876569,10682.13869123637,4974.29149668607,1994.241774867945,7018.669236232329,17808.056090436363,1017.0199929264882,659.1156423412556,9379.647919517844,5110.280181209611,6071.543139765382,16308.714889415092,6478.254772041663,7848.912727340323,8751.53152123213,8626.484580017388,13295.423491986783,16455.52108402837,5373.31517951719,12586.641283408351,3741.220845913406,7032.872463799285,5920.856656487557,6944.406499891384,3682.437557830635,1991.6735447760095,11605.76937839772,1334.237195757575,9682.27762998097,5068.78219386347,6040.112790340488,5992.8516705012535,5006.610445171456,1932.3579391925564,257.26793366993456,11057.148396992105,6693.156837258276,3464.350673455363,4918.9371718851935,12850.20491272558,3730.071142315268,7375.423848303759,9559.872627161672,7377.891547817642,11699.3581917638,18312.72650370777,18751.16887715984,5011.165134226628,4925.11602765208
8565.66572677247,3647.9132453985567,4730.315036786908,6961.450958242782,16428.264631612445,4986.016223542774,4910.682762011768,4833.488969805443,1657.0452499328317,1133.962147545471,5173.072620317876,6877.332471907741,7018.268845322697,5880.903490394087,6576.287404083259,4612.970706883142,5114.769624783133,13977.525151724714,3466.4700524957984,7839.527864250889,4571.751153543307,7800.011723386722,12685.444375505562,922.0246826103212,2695.274823365796,3345.7755827710434,6851.079505217321,6686.8572620709065,7809.593998613361,7231.91295450766,5435.5723526789525,5063.468647926941,6097.814797743562,5538.136684170165,6239.051971276037,3332.7278970282805,7487.185514056824,5066.894550916881,3473.236378995048,5652.344080643591,6486.439140662251,18539.147855082178,4367.303922259527,2729.674610209317,4870.390921420803,1359.346169591301,63.170528350932535,555.4335878317312,362.1867697219166,2559.0871933787616,4808.675576591926,8454.384749565661,5000.237515483912,13222.971426318729,8114.776186666325,6483.922159661178,5145.831162137621,13474.07942247963,9574.04239376291,4850.387447751968,7041.516477012374,6412.041492968748,6107.092526672411,5475.480644011695,4384.639975103866,6970.513020094628,5563.687869981792,14079.460009738592,5645.556435478376,12691.51195186425,13393.353368212534,6650.368417646074,12389.074229115076,5591.7640419247455,471.9667213663515,3835.192618807705,10185.41068880774,2709.6444282682555,7346.797106647005,9450.954750922208,648.3368440951702,3997.705215474185,11629.368928857568,11219.79940146211,6261.637751428737,969.361409045812,8378.07681111612,18673.066662861056,1928.686953364053,2005.334346749475,8001.69793113236,4980.294952558352,5930.862640455041,16638.485482852968,7566.118583786714,8841.594157867097,7385.073021444097,7438.349779843179,14374.437752987822,17779.54711743231,5504.255302056893,13116.46876967798,3280.189609665793,6180.713621949599,6960.096408819686,7271.545332659567,4884.029007165018,684.443374002251,12897.983978539472,186.43004565436505,8301.642089204672,6398.0052438451,4716.478256947228,5955.867557707094,5764.284012465994,3155.516189530343,1542.440965724354,12217.853882097706,5324.326033871715,3722.714335088259,5502.012589965665,13736.585189415828,5092.996376775955,6707.054821461508,8255.919216605314,6007.800162426977,12830.955983509908,19201.452142076883,17711.20748276846,6221.702790689785,6055.536545123904
8674.604004563727,4210.593364414111,4668.047858262814,6993.322012448667,16982.344237786434,4818.930479856534,5407.289508738198,4567.296540594732,2137.234392240635,1530.259538648285,5120.019311083506,7079.450168613411,6500.1904135401,5332.052119521855,6431.305878859517,4594.097854263223,4677.96228973516,14255.168437351733,3926.472599159359,7262.416993000166,4358.780271239304,7776.771182316432,12647.627117066111,1505.32942518227,3168.048265837722,3888.8043292244174,6458.570070844771,7200.710363600821,7375.866960639238,6729.509890658915,5513.271158670399,4831.884105708005,6450.187585363065,5284.614577249786,5756.687198679697,3179.963621467759,7147.613126547863,5201.270968548914,3190.538940277596,6030.187594003259,6253.061072813963,18392.80170745341,4119.868806657077,3263.959949578123,4555.970375809208,1883.743636114587,555.4336026516688,17.779902179250232,208.82447366199477,3072.2483201924883,4803.116553207491,7985.854537827785,4630.152820865875,13325.020571399627,7646.827117548607,6001.365259062361,5010.351729711957,13859.283369245206,9791.027470713225,4494.477909951554,7152.432858127366,6530.693749159816,5676.33918881562,5594.563834017137,4249.936876456354,6490.547954744444,5686.231202487938,13909.853159528968,6113.077113878651,12933.343992051,13286.77153923901,6819.141554235993,12576.940534965335,5689.821434144697,1027.2617367303671,3865.408401496829,10520.248619229147,2429.759740281378,7882.32880705786,8940.522809884309,946.62286476293,3965.318440512679,11838.852699488089,11127.098751520003,6814.542166551073,561.6196704973928,8906.329579428906,19051.49460142104,2270.3736504495228,2476.070616855661,7550.984092648954,4712.255085986521,5639.866866805452,16934.30516720455,7797.999546962082,9004.421524236788,6963.347594122194,7193.621511060939,14528.408262737486,18088.573457288705,5326.531124249298,12994.334152261132,2932.886059810224,6162.746056552783,7171.327751921965,7139.257209580351,5215.775552697233,165.45488366029844,13237.876176926004,684.7338537597614,7839.9068874952545,6813.990711510835,4361.891509829272,5703.338590173005,5851.893267054703,3540.322798490048,2038.4745186813716,12454.418245995585,4910.281451869457,3653.4465807496736,5515.543755823563,13781.72418982029,5555.588217788209,6772.761019448281,7682.442767446063,5590.495468896367,13042.224734120851,19412.29500751721,17382.183923280518,6544.57202546114,6621.214032058306
8690.771491504862,4034.590198598057,4736.435059866215,6927.294593496839,16791.762232260935,4920.504448947108,5269.636320453316,4698.073874032922,2009.1528675176744,1435.500821103458,5186.258791970946,7061.227944875594,6652.348927112779,5503.460602941494,6425.959865967878,4540.149640134085,4789.38496631623,14214.10388766867,3806.117084326913,7455.47700796581,4473.448649342837,7730.02199410369,12716.50990066084,1340.525091239512,3042.1277244119583,3727.147361490679,6550.861375847192,7054.112781059442,7486.572653607393,6873.039460087628,5536.904183639336,4952.957078985816,6374.826978367636,5412.750927872797,5890.126459407749,3273.2939569241407,7217.829840428156,5205.037369468409,3324.7078661138307,5944.436324769796,6376.473287017451,18413.8599608104,4244.364490993009,3108.5319534372065,4700.541257884912,1737.6581767123828,362.1867808422959,208.8244739084431,42.78970127508666,2927.9598786885235,4853.373458071205,8112.816772477109,4711.809930938172,13347.841193668277,7773.466209826293,6134.924552956361,5102.475291081307,13773.906102084027,9769.28696518039,4650.406274940216,7166.583555796335,6541.485692565551,5852.373251140583,5604.145425032097,4340.377437503016,6622.862750605552,5694.732365140846,14021.457707958776,5989.154067709931,12904.78623991612,13378.528116107664,6812.644177595217,12568.195710490878,5706.750895048868,835.8115778874154,3902.083884281823,10453.78261454325,2559.017847346518,7723.387092844614,9088.74350930811,874.6778190000562,4022.560796057863,11821.461383223192,11212.295375359872,6643.239216241064,712.6208876185932,8751.733910186042,18906.85189810734,2196.2223215034564,2352.5169392132234,7669.498455077405,4843.800837878774,5779.264737541344,16799.05904190291,7769.445931980597,9001.818093830523,7068.535968524504,7226.336613485389,14534.282801346197,18044.32679307903,5432.139928003779,13090.53999580835,3083.903336914001,6112.376439792699,7149.874969258011,7233.776283505146,5148.015211540386,308.6460772799024,13170.987708532271,488.80386888299824,7963.625588059268,6712.5783990266,4437.09680926304,5831.775768146316,5872.611466189951,3450.67724130072,1904.0019131610536,12427.414428423252,5011.394061830977,3721.7475481078704,5560.732476645795,13824.745717903405,5433.819490908913,6695.346078247238,7866.578771174401,5693.112824458746,13025.098470118175,19347.54668457076,17459.05137713837,6480.841832551711,6433.266375827099
7018.456443327069,1436.5551913782044,4404.43138207061,8333.955736709318,14203.948494006529,5065.028013316858,2340.36522349502,5381.082792250764,953.9056892125582,1650.1039024846868,4716.100662900882,5111.65000974848,9576.22303046276,8365.487387450752,8548.164002693517,6373.108325818654,7675.616522745183,11678.803221274684,1011.6975889808792,10130.113273878247,4934.348501177924,9298.313990209066,11382.802372711636,1597.9769245146028,273.15345232890843,917.0921867209798,9351.516559005906,4121.210247426441,10355.383370089345,9806.342501342204,4360.672900386597,5414.663664767048,3845.602549002381,5911.960711551173,8815.353952978183,3760.723436426309,9892.880017898988,3809.258830794287,4334.321790362332,3339.855276737665,6633.643842523914,17950.466474313675,4921.7990009676,274.21621414999737,5631.1338869674,1185.8634779353115,2559.087224375653,3072.24837120154,2927.959890498201,69.34388131413247,4217.054172684222,11025.299399712523,7495.635892117251,11408.702310809604,10685.723023711287,9060.021816538238,5055.846551151851,10991.450778245404,7589.906623309325,5805.714274291115,5617.460299135715,5024.576856692938,7293.117178475739,4215.352026631055,4444.584482229101,9546.214838378784,4274.699333686588,13152.284402000609,3099.8313969271426,10516.38424362354,12285.71273451223,5035.20866628528,10369.409131017055,4403.497859765295,2221.8823757477467,3347.1727413235217,7851.350395787746,3825.562762239669,4825.37053509879,12010.154538998491,2156.6859657023865,3729.17116840111,9581.483276893448,10253.076535673385,3866.606686371356,3140.2940655226216,5833.295998147752,16742.48161135562,1375.8858425011026,686.2417051106032,10562.218852773904,5510.718311651408,6424.616898725922,15659.629594393182,5639.0055763221735,7075.552338770733,9920.415668885247,9633.860399376896,12347.760814757376,15299.883009589432,5538.707028740685,12098.356777715264,4478.635060432298,7795.193480938665,5153.068101520475,6853.119753396689,2795.122829980984,3176.35657061076,10500.874345935354,2517.586883046918,10869.100838513505,3952.336293434332,7160.634469625802,6264.518458502887,4593.65995828655,1204.5548501361634,1031.836367691904,10073.360844951772,7865.250544123359,3694.3202323640994,4693.610692751324,12063.182150837794,2565.185071003162,7980.505343484016,10709.08922525682,8550.178001156411,10732.769232910952,17192.603003378314,18785.81393389411,4062.2359506470457,3995.80705199436
